day eternity:600 replacement_initial_a:0.06 replacement_final_a:0 number_of_contact_events_per_day_a:20 pre_active_state_duration_1:3 pre_active_state_duration_2:0 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.03 transmission_probability_2_a:0 days before configuration switch: 0 number_of_contact_events_per_day_b:0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day ; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
89;0.0320621;0.523457;0.098933;0.0320621;0;0;0;0.0356027;0.0356027;0
90;0.0315068;0.520543;0.0977991;0.0315068;0;0;0;0.0356027;0.0356027;0
91;0.0309517;0.518358;0.0965204;0.0309517;0;0;0;0.0356027;0.0356027;0
92;0.0304032;0.516854;0.095128;0.0304032;0;0;0;0.0356027;0.0356027;0
93;0.0298664;0.515976;0.0936516;0.0298664;0;0;0;0.0356027;0.0356027;0
94;0.0293459;0.515672;0.0921187;0.0293459;0;0;0;0.0356027;0.0356027;0
95;0.0288451;0.515886;0.0905541;0.0288451;0;0;0;0.0356027;0.0356027;0
96;0.0283668;0.516566;0.0889799;0.0283668;0;0;0;0.0356027;0.0356027;0
97;0.027913;0.517659;0.0874153;0.027913;0;0;0;0.0356027;0.0356027;0
98;0.0274853;0.519115;0.0858766;0.0274853;0;0;0;0.0356027;0.0356027;0
99;0.0270846;0.520883;0.0843775;0.0270846;0;0;0;0.0356027;0.0356027;0
100;0.0267115;0.522919;0.0829294;0.0267115;0;0;0;0.0356027;0.0356027;0
101;0.0263661;0.525177;0.081541;0.0263661;0;0;0;0.0356027;0.0356027;0
102;0.0260483;0.527618;0.0802194;0.0260483;0;0;0;0.0356027;0.0356027;0
103;0.0257578;0.530203;0.0789694;0.0257578;0;0;0;0.0356027;0.0356027;0
104;0.0254941;0.532897;0.0777947;0.0254941;0;0;0;0.0356027;0.0356027;0
105;0.0252563;0.535667;0.0766974;0.0252563;0;0;0;0.0356027;0.0356027;0
106;0.0250437;0.538483;0.0756786;0.0250437;0;0;0;0.0356027;0.0356027;0
107;0.0248554;0.541319;0.0747383;0.0248554;0;0;0;0.0356027;0.0356027;0
108;0.0246903;0.54415;0.073876;0.0246903;0;0;0;0.0356027;0.0356027;0
109;0.0245474;0.546953;0.0730903;0.0245474;0;0;0;0.0356027;0.0356027;0
110;0.0244257;0.54971;0.0723795;0.0244257;0;0;0;0.0356027;0.0356027;0
111;0.024324;0.552404;0.0717414;0.024324;0;0;0;0.0356027;0.0356027;0
112;0.0242413;0.555018;0.0711734;0.0242413;0;0;0;0.0356027;0.0356027;0
113;0.0241764;0.557541;0.0706729;0.0241764;0;0;0;0.0356027;0.0356027;0
114;0.0241282;0.55996;0.070237;0.0241282;0;0;0;0.0356027;0.0356027;0
115;0.0240956;0.562267;0.0698627;0.0240956;0;0;0;0.0356027;0.0356027;0
116;0.0240776;0.564453;0.0695469;0.0240776;0;0;0;0.0356027;0.0356027;0
117;0.0240729;0.566513;0.0692865;0.0240729;0;0;0;0.0356027;0.0356027;0
118;0.0240807;0.568442;0.0690782;0.0240807;0;0;0;0.0356027;0.0356027;0
119;0.0240998;0.570235;0.068919;0.0240998;0;0;0;0.0356027;0.0356027;0
120;0.0241292;0.571892;0.0688056;0.0241292;0;0;0;0.0356027;0.0356027;0
121;0.0241679;0.573411;0.068735;0.0241679;0;0;0;0.0356027;0.0356027;0
122;0.0242149;0.574791;0.0687041;0.0242149;0;0;0;0.0356027;0.0356027;0
123;0.0242693;0.576034;0.0687098;0.0242693;0;0;0;0.0356027;0.0356027;0
124;0.0243302;0.577142;0.0687491;0.0243302;0;0;0;0.0356027;0.0356027;0
125;0.0243967;0.578117;0.068819;0.0243967;0;0;0;0.0356027;0.0356027;0
126;0.0244678;0.578962;0.0689168;0.0244678;0;0;0;0.0356027;0.0356027;0
127;0.0245428;0.579681;0.0690396;0.0245428;0;0;0;0.0356027;0.0356027;0
128;0.0246209;0.58028;0.0691846;0.0246209;0;0;0;0.0356027;0.0356027;0
129;0.0247013;0.580762;0.0693493;0.0247013;0;0;0;0.0356027;0.0356027;0
130;0.0247832;0.581133;0.0695309;0.0247832;0;0;0;0.0356027;0.0356027;0
131;0.024866;0.581399;0.069727;0.024866;0;0;0;0.0356027;0.0356027;0
132;0.0249491;0.581566;0.0699351;0.0249491;0;0;0;0.0356027;0.0356027;0
133;0.0250318;0.58164;0.0701531;0.0250318;0;0;0;0.0356027;0.0356027;0
134;0.0251135;0.581628;0.0703785;0.0251135;0;0;0;0.0356027;0.0356027;0
135;0.0251938;0.581537;0.0706094;0.0251938;0;0;0;0.0356027;0.0356027;0
136;0.0252721;0.581372;0.0708437;0.0252721;0;0;0;0.0356027;0.0356027;0
137;0.025348;0.581142;0.0710794;0.025348;0;0;0;0.0356027;0.0356027;0
138;0.0254213;0.580852;0.0713149;0.0254213;0;0;0;0.0356027;0.0356027;0
139;0.0254914;0.58051;0.0715485;0.0254914;0;0;0;0.0356027;0.0356027;0
140;0.0255581;0.580121;0.0717785;0.0255581;0;0;0;0.0356027;0.0356027;0
141;0.0256211;0.579693;0.0720037;0.0256211;0;0;0;0.0356027;0.0356027;0
142;0.0256804;0.579231;0.0722227;0.0256804;0;0;0;0.0356027;0.0356027;0
143;0.0257356;0.578741;0.0724343;0.0257356;0;0;0;0.0356027;0.0356027;0
144;0.0257867;0.57823;0.0726376;0.0257867;0;0;0;0.0356027;0.0356027;0
145;0.0258336;0.577703;0.0728317;0.0258336;0;0;0;0.0356027;0.0356027;0
146;0.0258763;0.577164;0.0730157;0.0258763;0;0;0;0.0356027;0.0356027;0
147;0.0259147;0.57662;0.0731891;0.0259147;0;0;0;0.0356027;0.0356027;0
148;0.0259488;0.576074;0.0733513;0.0259488;0;0;0;0.0356027;0.0356027;0
149;0.0259788;0.57553;0.0735019;0.0259788;0;0;0;0.0356027;0.0356027;0
150;0.0260048;0.574994;0.0736407;0.0260048;0;0;0;0.0356027;0.0356027;0
151;0.0260267;0.574468;0.0737674;0.0260267;0;0;0;0.0356027;0.0356027;0
152;0.0260449;0.573955;0.0738821;0.0260449;0;0;0;0.0356027;0.0356027;0
153;0.0260593;0.573458;0.0739848;0.0260593;0;0;0;0.0356027;0.0356027;0
154;0.0260703;0.57298;0.0740755;0.0260703;0;0;0;0.0356027;0.0356027;0
155;0.026078;0.572523;0.0741546;0.026078;0;0;0;0.0356027;0.0356027;0
156;0.0260826;0.572089;0.0742222;0.0260826;0;0;0;0.0356027;0.0356027;0
157;0.0260842;0.57168;0.0742788;0.0260842;0;0;0;0.0356027;0.0356027;0
158;0.0260832;0.571296;0.0743248;0.0260832;0;0;0;0.0356027;0.0356027;0
159;0.0260797;0.570938;0.0743606;0.0260797;0;0;0;0.0356027;0.0356027;0
160;0.026074;0.570608;0.0743867;0.026074;0;0;0;0.0356027;0.0356027;0
161;0.0260663;0.570305;0.0744038;0.0260663;0;0;0;0.0356027;0.0356027;0
162;0.0260568;0.57003;0.0744123;0.0260568;0;0;0;0.0356027;0.0356027;0
163;0.0260457;0.569783;0.074413;0.0260457;0;0;0;0.0356027;0.0356027;0
164;0.0260333;0.569562;0.0744063;0.0260333;0;0;0;0.0356027;0.0356027;0
165;0.0260197;0.569369;0.0743931;0.0260197;0;0;0;0.0356027;0.0356027;0
166;0.0260051;0.569202;0.0743738;0.0260051;0;0;0;0.0356027;0.0356027;0
167;0.0259898;0.56906;0.0743491;0.0259898;0;0;0;0.0356027;0.0356027;0
168;0.0259739;0.568942;0.0743197;0.0259739;0;0;0;0.0356027;0.0356027;0
169;0.0259576;0.568848;0.0742862;0.0259576;0;0;0;0.0356027;0.0356027;0
170;0.0259411;0.568776;0.0742491;0.0259411;0;0;0;0.0356027;0.0356027;0
171;0.0259244;0.568725;0.074209;0.0259244;0;0;0;0.0356027;0.0356027;0
172;0.0259078;0.568694;0.0741665;0.0259078;0;0;0;0.0356027;0.0356027;0
173;0.0258914;0.568681;0.0741222;0.0258914;0;0;0;0.0356027;0.0356027;0
174;0.0258752;0.568685;0.0740764;0.0258752;0;0;0;0.0356027;0.0356027;0
175;0.0258594;0.568704;0.0740297;0.0258594;0;0;0;0.0356027;0.0356027;0
176;0.025844;0.568738;0.0739825;0.025844;0;0;0;0.0356027;0.0356027;0
177;0.0258292;0.568784;0.0739352;0.0258292;0;0;0;0.0356027;0.0356027;0
178;0.0258151;0.568842;0.0738882;0.0258151;0;0;0;0.0356027;0.0356027;0
179;0.0258016;0.56891;0.0738419;0.0258016;0;0;0;0.0356027;0.0356027;0
180;0.0257888;0.568987;0.0737965;0.0257888;0;0;0;0.0356027;0.0356027;0
181;0.0257768;0.569071;0.0737523;0.0257768;0;0;0;0.0356027;0.0356027;0
182;0.0257656;0.569161;0.0737095;0.0257656;0;0;0;0.0356027;0.0356027;0
183;0.0257552;0.569256;0.0736684;0.0257552;0;0;0;0.0356027;0.0356027;0
184;0.0257456;0.569355;0.0736292;0.0257456;0;0;0;0.0356027;0.0356027;0
185;0.0257369;0.569457;0.0735919;0.0257369;0;0;0;0.0356027;0.0356027;0
186;0.025729;0.56956;0.0735568;0.025729;0;0;0;0.0356027;0.0356027;0
187;0.0257219;0.569665;0.0735239;0.0257219;0;0;0;0.0356027;0.0356027;0
188;0.0257157;0.569769;0.0734933;0.0257157;0;0;0;0.0356027;0.0356027;0
189;0.0257103;0.569873;0.073465;0.0257103;0;0;0;0.0356027;0.0356027;0
190;0.0257056;0.569975;0.0734391;0.0257056;0;0;0;0.0356027;0.0356027;0
191;0.0257016;0.570075;0.0734156;0.0257016;0;0;0;0.0356027;0.0356027;0
192;0.0256984;0.570172;0.0733944;0.0256984;0;0;0;0.0356027;0.0356027;0
193;0.0256959;0.570266;0.0733756;0.0256959;0;0;0;0.0356027;0.0356027;0
194;0.025694;0.570356;0.073359;0.025694;0;0;0;0.0356027;0.0356027;0
195;0.0256928;0.570442;0.0733447;0.0256928;0;0;0;0.0356027;0.0356027;0
196;0.0256921;0.570523;0.0733326;0.0256921;0;0;0;0.0356027;0.0356027;0
197;0.0256919;0.5706;0.0733225;0.0256919;0;0;0;0.0356027;0.0356027;0
198;0.0256923;0.570671;0.0733145;0.0256923;0;0;0;0.0356027;0.0356027;0
199;0.0256931;0.570738;0.0733083;0.0256931;0;0;0;0.0356027;0.0356027;0
200;0.0256943;0.570799;0.0733039;0.0256943;0;0;0;0.0356027;0.0356027;0
201;0.0256958;0.570856;0.0733012;0.0256958;0;0;0;0.0356027;0.0356027;0
202;0.0256977;0.570907;0.0733;0.0256977;0;0;0;0.0356027;0.0356027;0
203;0.0256999;0.570952;0.0733003;0.0256999;0;0;0;0.0356027;0.0356027;0
204;0.0257023;0.570993;0.073302;0.0257023;0;0;0;0.0356027;0.0356027;0
205;0.0257049;0.571028;0.0733048;0.0257049;0;0;0;0.0356027;0.0356027;0
206;0.0257077;0.571059;0.0733088;0.0257077;0;0;0;0.0356027;0.0356027;0
207;0.0257106;0.571085;0.0733137;0.0257106;0;0;0;0.0356027;0.0356027;0
208;0.0257137;0.571106;0.0733195;0.0257137;0;0;0;0.0356027;0.0356027;0
209;0.0257168;0.571123;0.073326;0.0257168;0;0;0;0.0356027;0.0356027;0
210;0.0257199;0.571136;0.0733332;0.0257199;0;0;0;0.0356027;0.0356027;0
211;0.0257231;0.571144;0.0733409;0.0257231;0;0;0;0.0356027;0.0356027;0
212;0.0257262;0.57115;0.0733491;0.0257262;0;0;0;0.0356027;0.0356027;0
213;0.0257293;0.571151;0.0733575;0.0257293;0;0;0;0.0356027;0.0356027;0
214;0.0257324;0.57115;0.0733663;0.0257324;0;0;0;0.0356027;0.0356027;0
215;0.0257354;0.571145;0.0733752;0.0257354;0;0;0;0.0356027;0.0356027;0
216;0.0257383;0.571138;0.0733841;0.0257383;0;0;0;0.0356027;0.0356027;0
217;0.0257411;0.571129;0.0733931;0.0257411;0;0;0;0.0356027;0.0356027;0
218;0.0257438;0.571117;0.073402;0.0257438;0;0;0;0.0356027;0.0356027;0
219;0.0257463;0.571104;0.0734108;0.0257463;0;0;0;0.0356027;0.0356027;0
220;0.0257487;0.571089;0.0734194;0.0257487;0;0;0;0.0356027;0.0356027;0
221;0.025751;0.571073;0.0734278;0.025751;0;0;0;0.0356027;0.0356027;0
222;0.0257531;0.571055;0.0734359;0.0257531;0;0;0;0.0356027;0.0356027;0
223;0.0257551;0.571037;0.0734436;0.0257551;0;0;0;0.0356027;0.0356027;0
224;0.0257569;0.571018;0.073451;0.0257569;0;0;0;0.0356027;0.0356027;0
225;0.0257585;0.570998;0.0734581;0.0257585;0;0;0;0.0356027;0.0356027;0
226;0.02576;0.570978;0.0734647;0.02576;0;0;0;0.0356027;0.0356027;0
227;0.0257613;0.570958;0.0734709;0.0257613;0;0;0;0.0356027;0.0356027;0
228;0.0257625;0.570938;0.0734767;0.0257625;0;0;0;0.0356027;0.0356027;0
229;0.0257635;0.570918;0.073482;0.0257635;0;0;0;0.0356027;0.0356027;0
230;0.0257644;0.570899;0.0734869;0.0257644;0;0;0;0.0356027;0.0356027;0
231;0.0257651;0.57088;0.0734913;0.0257651;0;0;0;0.0356027;0.0356027;0
232;0.0257657;0.570861;0.0734953;0.0257657;0;0;0;0.0356027;0.0356027;0
233;0.0257662;0.570844;0.0734988;0.0257662;0;0;0;0.0356027;0.0356027;0
234;0.0257665;0.570826;0.0735019;0.0257665;0;0;0;0.0356027;0.0356027;0
235;0.0257667;0.57081;0.0735045;0.0257667;0;0;0;0.0356027;0.0356027;0
236;0.0257668;0.570795;0.0735068;0.0257668;0;0;0;0.0356027;0.0356027;0
237;0.0257668;0.57078;0.0735086;0.0257668;0;0;0;0.0356027;0.0356027;0
238;0.0257667;0.570767;0.0735101;0.0257667;0;0;0;0.0356027;0.0356027;0
239;0.0257666;0.570754;0.0735112;0.0257666;0;0;0;0.0356027;0.0356027;0
240;0.0257663;0.570742;0.073512;0.0257663;0;0;0;0.0356027;0.0356027;0
241;0.025766;0.570732;0.0735125;0.025766;0;0;0;0.0356027;0.0356027;0
242;0.0257657;0.570722;0.0735126;0.0257657;0;0;0;0.0356027;0.0356027;0
243;0.0257652;0.570714;0.0735125;0.0257652;0;0;0;0.0356027;0.0356027;0
244;0.0257648;0.570706;0.0735122;0.0257648;0;0;0;0.0356027;0.0356027;0
245;0.0257642;0.5707;0.0735116;0.0257642;0;0;0;0.0356027;0.0356027;0
246;0.0257637;0.570694;0.0735108;0.0257637;0;0;0;0.0356027;0.0356027;0
247;0.0257631;0.570689;0.0735098;0.0257631;0;0;0;0.0356027;0.0356027;0
248;0.0257625;0.570685;0.0735086;0.0257625;0;0;0;0.0356027;0.0356027;0
249;0.0257619;0.570682;0.0735074;0.0257619;0;0;0;0.0356027;0.0356027;0
250;0.0257613;0.57068;0.073506;0.0257613;0;0;0;0.0356027;0.0356027;0
251;0.0257607;0.570678;0.0735045;0.0257607;0;0;0;0.0356027;0.0356027;0
252;0.0257601;0.570678;0.0735029;0.0257601;0;0;0;0.0356027;0.0356027;0
253;0.0257595;0.570677;0.0735012;0.0257595;0;0;0;0.0356027;0.0356027;0
254;0.0257589;0.570678;0.0734996;0.0257589;0;0;0;0.0356027;0.0356027;0
255;0.0257584;0.570679;0.0734978;0.0257584;0;0;0;0.0356027;0.0356027;0
256;0.0257578;0.57068;0.0734961;0.0257578;0;0;0;0.0356027;0.0356027;0
257;0.0257573;0.570682;0.0734944;0.0257573;0;0;0;0.0356027;0.0356027;0
258;0.0257568;0.570684;0.0734927;0.0257568;0;0;0;0.0356027;0.0356027;0
259;0.0257563;0.570687;0.073491;0.0257563;0;0;0;0.0356027;0.0356027;0
260;0.0257558;0.57069;0.0734894;0.0257558;0;0;0;0.0356027;0.0356027;0
261;0.0257554;0.570693;0.0734878;0.0257554;0;0;0;0.0356027;0.0356027;0
262;0.025755;0.570697;0.0734862;0.025755;0;0;0;0.0356027;0.0356027;0
263;0.0257547;0.5707;0.0734848;0.0257547;0;0;0;0.0356027;0.0356027;0
264;0.0257543;0.570704;0.0734834;0.0257543;0;0;0;0.0356027;0.0356027;0
265;0.025754;0.570708;0.073482;0.025754;0;0;0;0.0356027;0.0356027;0
266;0.0257537;0.570711;0.0734808;0.0257537;0;0;0;0.0356027;0.0356027;0
267;0.0257535;0.570715;0.0734796;0.0257535;0;0;0;0.0356027;0.0356027;0
268;0.0257533;0.570719;0.0734785;0.0257533;0;0;0;0.0356027;0.0356027;0
269;0.0257531;0.570723;0.0734775;0.0257531;0;0;0;0.0356027;0.0356027;0
270;0.0257529;0.570727;0.0734766;0.0257529;0;0;0;0.0356027;0.0356027;0
271;0.0257528;0.57073;0.0734758;0.0257528;0;0;0;0.0356027;0.0356027;0
272;0.0257527;0.570734;0.073475;0.0257527;0;0;0;0.0356027;0.0356027;0
273;0.0257526;0.570737;0.0734744;0.0257526;0;0;0;0.0356027;0.0356027;0
274;0.0257525;0.57074;0.0734738;0.0257525;0;0;0;0.0356027;0.0356027;0
275;0.0257525;0.570743;0.0734733;0.0257525;0;0;0;0.0356027;0.0356027;0
276;0.0257525;0.570746;0.0734729;0.0257525;0;0;0;0.0356027;0.0356027;0
277;0.0257525;0.570749;0.0734726;0.0257525;0;0;0;0.0356027;0.0356027;0
278;0.0257525;0.570752;0.0734723;0.0257525;0;0;0;0.0356027;0.0356027;0
279;0.0257525;0.570754;0.0734721;0.0257525;0;0;0;0.0356027;0.0356027;0
280;0.0257526;0.570756;0.073472;0.0257526;0;0;0;0.0356027;0.0356027;0
281;0.0257526;0.570758;0.0734719;0.0257526;0;0;0;0.0356027;0.0356027;0
282;0.0257527;0.57076;0.0734719;0.0257527;0;0;0;0.0356027;0.0356027;0
283;0.0257528;0.570761;0.0734719;0.0257528;0;0;0;0.0356027;0.0356027;0
284;0.0257529;0.570763;0.073472;0.0257529;0;0;0;0.0356027;0.0356027;0
285;0.025753;0.570764;0.0734721;0.025753;0;0;0;0.0356027;0.0356027;0
286;0.0257531;0.570765;0.0734723;0.0257531;0;0;0;0.0356027;0.0356027;0
287;0.0257532;0.570766;0.0734725;0.0257532;0;0;0;0.0356027;0.0356027;0
288;0.0257533;0.570767;0.0734727;0.0257533;0;0;0;0.0356027;0.0356027;0
289;0.0257534;0.570767;0.0734729;0.0257534;0;0;0;0.0356027;0.0356027;0
290;0.0257536;0.570768;0.0734732;0.0257536;0;0;0;0.0356027;0.0356027;0
291;0.0257537;0.570768;0.0734735;0.0257537;0;0;0;0.0356027;0.0356027;0
292;0.0257538;0.570768;0.0734738;0.0257538;0;0;0;0.0356027;0.0356027;0
293;0.0257539;0.570768;0.0734741;0.0257539;0;0;0;0.0356027;0.0356027;0
294;0.025754;0.570768;0.0734744;0.025754;0;0;0;0.0356027;0.0356027;0
295;0.0257541;0.570768;0.0734748;0.0257541;0;0;0;0.0356027;0.0356027;0
296;0.0257542;0.570768;0.0734751;0.0257542;0;0;0;0.0356027;0.0356027;0
297;0.0257543;0.570767;0.0734754;0.0257543;0;0;0;0.0356027;0.0356027;0
298;0.0257544;0.570767;0.0734758;0.0257544;0;0;0;0.0356027;0.0356027;0
299;0.0257545;0.570766;0.0734761;0.0257545;0;0;0;0.0356027;0.0356027;0
300;0.0257546;0.570766;0.0734764;0.0257546;0;0;0;0.0356027;0.0356027;0
