day eternity:600 replacement_initial_a:0.12 replacement_final_a:0 number_of_contact_events_per_day_a:20 pre_active_state_duration_1:3 pre_active_state_duration_2:0 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.12 transmission_probability_2_a:0 days before configuration switch: 0 number_of_contact_events_per_day_b:0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day ; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
171;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
172;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
173;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
174;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
175;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
176;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
177;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
178;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
179;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
180;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
181;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
182;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
183;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
184;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
185;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
186;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
187;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
188;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
189;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
190;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
191;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
192;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
193;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
194;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
195;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
196;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
197;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
198;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
199;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
200;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
201;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
202;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
203;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
204;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
205;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
206;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
207;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
208;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
