day eternity:600 replacement_initial_a:0.015 replacement_final_a:0.01 number_of_contact_events_per_day_a:20 pre_active_state_duration_1:3 pre_active_state_duration_2:0 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.03 transmission_probability_2_a:0 days before configuration switch: 0 number_of_contact_events_per_day_b:0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day ; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
274;0.00291126;0.48221;0.0100305;0.00291126;0;0;0;0.00444407;0.00444407;0
275;0.0029169;0.482238;0.0100493;0.0029169;0;0;0;0.00444407;0.00444407;0
276;0.00292257;0.482259;0.0100683;0.00292257;0;0;0;0.00444407;0.00444407;0
277;0.00292825;0.482274;0.0100875;0.00292825;0;0;0;0.00444407;0.00444407;0
278;0.00293394;0.482283;0.0101068;0.00293394;0;0;0;0.00444407;0.00444407;0
279;0.00293963;0.482287;0.0101263;0.00293963;0;0;0;0.00444407;0.00444407;0
280;0.00294532;0.482284;0.0101459;0.00294532;0;0;0;0.00444407;0.00444407;0
281;0.002951;0.482276;0.0101656;0.002951;0;0;0;0.00444407;0.00444407;0
282;0.00295667;0.482263;0.0101853;0.00295667;0;0;0;0.00444407;0.00444407;0
283;0.00296231;0.482244;0.0102051;0.00296231;0;0;0;0.00444407;0.00444407;0
284;0.00296793;0.48222;0.0102249;0.00296793;0;0;0;0.00444407;0.00444407;0
285;0.00297352;0.482191;0.0102447;0.00297352;0;0;0;0.00444407;0.00444407;0
286;0.00297907;0.482157;0.0102645;0.00297907;0;0;0;0.00444407;0.00444407;0
287;0.00298458;0.482118;0.0102842;0.00298458;0;0;0;0.00444407;0.00444407;0
288;0.00299004;0.482075;0.0103039;0.00299004;0;0;0;0.00444407;0.00444407;0
289;0.00299546;0.482028;0.0103235;0.00299546;0;0;0;0.00444407;0.00444407;0
290;0.00300081;0.481976;0.010343;0.00300081;0;0;0;0.00444407;0.00444407;0
291;0.0030061;0.481921;0.0103624;0.0030061;0;0;0;0.00444407;0.00444407;0
292;0.00301133;0.481862;0.0103816;0.00301133;0;0;0;0.00444407;0.00444407;0
293;0.00301649;0.481799;0.0104007;0.00301649;0;0;0;0.00444407;0.00444407;0
294;0.00302158;0.481732;0.0104196;0.00302158;0;0;0;0.00444407;0.00444407;0
295;0.00302659;0.481662;0.0104383;0.00302659;0;0;0;0.00444407;0.00444407;0
296;0.00303151;0.481589;0.0104568;0.00303151;0;0;0;0.00444407;0.00444407;0
297;0.00303636;0.481513;0.0104751;0.00303636;0;0;0;0.00444407;0.00444407;0
298;0.00304111;0.481434;0.0104932;0.00304111;0;0;0;0.00444407;0.00444407;0
299;0.00304578;0.481352;0.010511;0.00304578;0;0;0;0.00444407;0.00444407;0
300;0.00305035;0.481268;0.0105286;0.00305035;0;0;0;0.00444407;0.00444407;0
301;0.00305483;0.481182;0.0105459;0.00305483;0;0;0;0.00444407;0.00444407;0
302;0.0030592;0.481093;0.0105629;0.0030592;0;0;0;0.00444407;0.00444407;0
303;0.00306347;0.481002;0.0105796;0.00306347;0;0;0;0.00444407;0.00444407;0
304;0.00306764;0.480909;0.0105959;0.00306764;0;0;0;0.00444407;0.00444407;0
305;0.0030717;0.480815;0.010612;0.0030717;0;0;0;0.00444407;0.00444407;0
306;0.00307566;0.480719;0.0106277;0.00307566;0;0;0;0.00444407;0.00444407;0
307;0.0030795;0.480622;0.0106431;0.0030795;0;0;0;0.00444407;0.00444407;0
308;0.00308323;0.480523;0.0106582;0.00308323;0;0;0;0.00444407;0.00444407;0
309;0.00308685;0.480423;0.0106728;0.00308685;0;0;0;0.00444407;0.00444407;0
310;0.00309036;0.480322;0.0106872;0.00309036;0;0;0;0.00444407;0.00444407;0
311;0.00309375;0.48022;0.0107011;0.00309375;0;0;0;0.00444407;0.00444407;0
312;0.00309702;0.480118;0.0107147;0.00309702;0;0;0;0.00444407;0.00444407;0
313;0.00310017;0.480014;0.0107278;0.00310017;0;0;0;0.00444407;0.00444407;0
314;0.00310321;0.479911;0.0107406;0.00310321;0;0;0;0.00444407;0.00444407;0
315;0.00310613;0.479807;0.010753;0.00310613;0;0;0;0.00444407;0.00444407;0
316;0.00310893;0.479703;0.010765;0.00310893;0;0;0;0.00444407;0.00444407;0
317;0.00311161;0.479599;0.0107766;0.00311161;0;0;0;0.00444407;0.00444407;0
318;0.00311417;0.479495;0.0107877;0.00311417;0;0;0;0.00444407;0.00444407;0
319;0.00311661;0.479391;0.0107985;0.00311661;0;0;0;0.00444407;0.00444407;0
320;0.00311893;0.479287;0.0108088;0.00311893;0;0;0;0.00444407;0.00444407;0
321;0.00312113;0.479184;0.0108188;0.00312113;0;0;0;0.00444407;0.00444407;0
322;0.00312322;0.479081;0.0108283;0.00312322;0;0;0;0.00444407;0.00444407;0
323;0.00312519;0.478979;0.0108374;0.00312519;0;0;0;0.00444407;0.00444407;0
324;0.00312704;0.478877;0.0108461;0.00312704;0;0;0;0.00444407;0.00444407;0
325;0.00312878;0.478776;0.0108544;0.00312878;0;0;0;0.00444407;0.00444407;0
326;0.0031304;0.478677;0.0108623;0.0031304;0;0;0;0.00444407;0.00444407;0
327;0.00313191;0.478578;0.0108697;0.00313191;0;0;0;0.00444407;0.00444407;0
328;0.00313331;0.47848;0.0108768;0.00313331;0;0;0;0.00444407;0.00444407;0
329;0.0031346;0.478383;0.0108834;0.0031346;0;0;0;0.00444407;0.00444407;0
330;0.00313578;0.478288;0.0108896;0.00313578;0;0;0;0.00444407;0.00444407;0
331;0.00313685;0.478194;0.0108955;0.00313685;0;0;0;0.00444407;0.00444407;0
332;0.00313781;0.478101;0.0109009;0.00313781;0;0;0;0.00444407;0.00444407;0
333;0.00313867;0.47801;0.010906;0.00313867;0;0;0;0.00444407;0.00444407;0
334;0.00313943;0.47792;0.0109106;0.00313943;0;0;0;0.00444407;0.00444407;0
335;0.00314009;0.477832;0.0109149;0.00314009;0;0;0;0.00444407;0.00444407;0
336;0.00314064;0.477746;0.0109188;0.00314064;0;0;0;0.00444407;0.00444407;0
337;0.00314111;0.477661;0.0109224;0.00314111;0;0;0;0.00444407;0.00444407;0
338;0.00314147;0.477578;0.0109255;0.00314147;0;0;0;0.00444407;0.00444407;0
339;0.00314175;0.477497;0.0109283;0.00314175;0;0;0;0.00444407;0.00444407;0
340;0.00314194;0.477418;0.0109308;0.00314194;0;0;0;0.00444407;0.00444407;0
341;0.00314203;0.47734;0.0109329;0.00314203;0;0;0;0.00444407;0.00444407;0
342;0.00314205;0.477265;0.0109347;0.00314205;0;0;0;0.00444407;0.00444407;0
343;0.00314198;0.477191;0.0109361;0.00314198;0;0;0;0.00444407;0.00444407;0
344;0.00314183;0.477119;0.0109372;0.00314183;0;0;0;0.00444407;0.00444407;0
345;0.0031416;0.47705;0.010938;0.0031416;0;0;0;0.00444407;0.00444407;0
346;0.0031413;0.476982;0.0109385;0.0031413;0;0;0;0.00444407;0.00444407;0
347;0.00314092;0.476917;0.0109387;0.00314092;0;0;0;0.00444407;0.00444407;0
348;0.00314047;0.476853;0.0109386;0.00314047;0;0;0;0.00444407;0.00444407;0
349;0.00313996;0.476792;0.0109382;0.00313996;0;0;0;0.00444407;0.00444407;0
350;0.00313938;0.476733;0.0109375;0.00313938;0;0;0;0.00444407;0.00444407;0
351;0.00313873;0.476676;0.0109366;0.00313873;0;0;0;0.00444407;0.00444407;0
352;0.00313803;0.476621;0.0109354;0.00313803;0;0;0;0.00444407;0.00444407;0
353;0.00313727;0.476568;0.010934;0.00313727;0;0;0;0.00444407;0.00444407;0
354;0.00313645;0.476517;0.0109323;0.00313645;0;0;0;0.00444407;0.00444407;0
355;0.00313558;0.476469;0.0109304;0.00313558;0;0;0;0.00444407;0.00444407;0
356;0.00313466;0.476423;0.0109283;0.00313466;0;0;0;0.00444407;0.00444407;0
357;0.0031337;0.476378;0.0109259;0.0031337;0;0;0;0.00444407;0.00444407;0
358;0.00313268;0.476336;0.0109234;0.00313268;0;0;0;0.00444407;0.00444407;0
359;0.00313163;0.476296;0.0109206;0.00313163;0;0;0;0.00444407;0.00444407;0
360;0.00313053;0.476258;0.0109177;0.00313053;0;0;0;0.00444407;0.00444407;0
361;0.0031294;0.476222;0.0109146;0.0031294;0;0;0;0.00444407;0.00444407;0
362;0.00312824;0.476189;0.0109113;0.00312824;0;0;0;0.00444407;0.00444407;0
363;0.00312704;0.476157;0.0109078;0.00312704;0;0;0;0.00444407;0.00444407;0
364;0.00312581;0.476127;0.0109042;0.00312581;0;0;0;0.00444407;0.00444407;0
365;0.00312455;0.476099;0.0109005;0.00312455;0;0;0;0.00444407;0.00444407;0
366;0.00312327;0.476074;0.0108966;0.00312327;0;0;0;0.00444407;0.00444407;0
367;0.00312196;0.47605;0.0108926;0.00312196;0;0;0;0.00444407;0.00444407;0
368;0.00312063;0.476028;0.0108885;0.00312063;0;0;0;0.00444407;0.00444407;0
369;0.00311928;0.476008;0.0108843;0.00311928;0;0;0;0.00444407;0.00444407;0
370;0.00311792;0.47599;0.0108799;0.00311792;0;0;0;0.00444407;0.00444407;0
371;0.00311654;0.475974;0.0108755;0.00311654;0;0;0;0.00444407;0.00444407;0
372;0.00311515;0.475959;0.010871;0.00311515;0;0;0;0.00444407;0.00444407;0
373;0.00311375;0.475946;0.0108664;0.00311375;0;0;0;0.00444407;0.00444407;0
374;0.00311234;0.475935;0.0108618;0.00311234;0;0;0;0.00444407;0.00444407;0
375;0.00311092;0.475926;0.0108571;0.00311092;0;0;0;0.00444407;0.00444407;0
376;0.0031095;0.475918;0.0108523;0.0031095;0;0;0;0.00444407;0.00444407;0
377;0.00310808;0.475912;0.0108475;0.00310808;0;0;0;0.00444407;0.00444407;0
378;0.00310665;0.475908;0.0108426;0.00310665;0;0;0;0.00444407;0.00444407;0
379;0.00310522;0.475905;0.0108377;0.00310522;0;0;0;0.00444407;0.00444407;0
380;0.0031038;0.475904;0.0108328;0.0031038;0;0;0;0.00444407;0.00444407;0
381;0.00310238;0.475904;0.0108279;0.00310238;0;0;0;0.00444407;0.00444407;0
382;0.00310097;0.475905;0.0108229;0.00310097;0;0;0;0.00444407;0.00444407;0
383;0.00309956;0.475908;0.010818;0.00309956;0;0;0;0.00444407;0.00444407;0
384;0.00309816;0.475912;0.010813;0.00309816;0;0;0;0.00444407;0.00444407;0
385;0.00309677;0.475917;0.010808;0.00309677;0;0;0;0.00444407;0.00444407;0
386;0.00309539;0.475924;0.0108031;0.00309539;0;0;0;0.00444407;0.00444407;0
387;0.00309403;0.475932;0.0107982;0.00309403;0;0;0;0.00444407;0.00444407;0
388;0.00309267;0.475941;0.0107933;0.00309267;0;0;0;0.00444407;0.00444407;0
389;0.00309134;0.475951;0.0107884;0.00309134;0;0;0;0.00444407;0.00444407;0
390;0.00309001;0.475962;0.0107835;0.00309001;0;0;0;0.00444407;0.00444407;0
391;0.00308871;0.475975;0.0107787;0.00308871;0;0;0;0.00444407;0.00444407;0
392;0.00308742;0.475988;0.0107739;0.00308742;0;0;0;0.00444407;0.00444407;0
393;0.00308615;0.476002;0.0107692;0.00308615;0;0;0;0.00444407;0.00444407;0
394;0.00308491;0.476017;0.0107645;0.00308491;0;0;0;0.00444407;0.00444407;0
395;0.00308368;0.476033;0.0107599;0.00308368;0;0;0;0.00444407;0.00444407;0
396;0.00308247;0.47605;0.0107553;0.00308247;0;0;0;0.00444407;0.00444407;0
397;0.00308129;0.476067;0.0107508;0.00308129;0;0;0;0.00444407;0.00444407;0
398;0.00308013;0.476085;0.0107464;0.00308013;0;0;0;0.00444407;0.00444407;0
399;0.00307899;0.476104;0.010742;0.00307899;0;0;0;0.00444407;0.00444407;0
400;0.00307788;0.476124;0.0107377;0.00307788;0;0;0;0.00444407;0.00444407;0
401;0.00307679;0.476144;0.0107335;0.00307679;0;0;0;0.00444407;0.00444407;0
402;0.00307573;0.476164;0.0107293;0.00307573;0;0;0;0.00444407;0.00444407;0
403;0.0030747;0.476186;0.0107252;0.0030747;0;0;0;0.00444407;0.00444407;0
404;0.00307369;0.476207;0.0107212;0.00307369;0;0;0;0.00444407;0.00444407;0
405;0.00307271;0.476229;0.0107173;0.00307271;0;0;0;0.00444407;0.00444407;0
406;0.00307175;0.476252;0.0107135;0.00307175;0;0;0;0.00444407;0.00444407;0
407;0.00307082;0.476275;0.0107098;0.00307082;0;0;0;0.00444407;0.00444407;0
408;0.00306992;0.476298;0.0107061;0.00306992;0;0;0;0.00444407;0.00444407;0
409;0.00306905;0.476321;0.0107026;0.00306905;0;0;0;0.00444407;0.00444407;0
410;0.00306821;0.476345;0.0106991;0.00306821;0;0;0;0.00444407;0.00444407;0
411;0.00306739;0.476369;0.0106957;0.00306739;0;0;0;0.00444407;0.00444407;0
412;0.00306661;0.476393;0.0106925;0.00306661;0;0;0;0.00444407;0.00444407;0
413;0.00306585;0.476418;0.0106893;0.00306585;0;0;0;0.00444407;0.00444407;0
414;0.00306512;0.476442;0.0106862;0.00306512;0;0;0;0.00444407;0.00444407;0
415;0.00306442;0.476467;0.0106832;0.00306442;0;0;0;0.00444407;0.00444407;0
416;0.00306375;0.476491;0.0106803;0.00306375;0;0;0;0.00444407;0.00444407;0
417;0.00306311;0.476516;0.0106776;0.00306311;0;0;0;0.00444407;0.00444407;0
418;0.00306249;0.47654;0.0106749;0.00306249;0;0;0;0.00444407;0.00444407;0
419;0.00306191;0.476565;0.0106723;0.00306191;0;0;0;0.00444407;0.00444407;0
420;0.00306135;0.47659;0.0106698;0.00306135;0;0;0;0.00444407;0.00444407;0
421;0.00306082;0.476614;0.0106674;0.00306082;0;0;0;0.00444407;0.00444407;0
422;0.00306032;0.476638;0.0106651;0.00306032;0;0;0;0.00444407;0.00444407;0
423;0.00305984;0.476663;0.0106629;0.00305984;0;0;0;0.00444407;0.00444407;0
424;0.0030594;0.476687;0.0106609;0.0030594;0;0;0;0.00444407;0.00444407;0
425;0.00305898;0.47671;0.0106589;0.00305898;0;0;0;0.00444407;0.00444407;0
426;0.00305858;0.476734;0.010657;0.00305858;0;0;0;0.00444407;0.00444407;0
427;0.00305822;0.476758;0.0106552;0.00305822;0;0;0;0.00444407;0.00444407;0
428;0.00305788;0.476781;0.0106535;0.00305788;0;0;0;0.00444407;0.00444407;0
429;0.00305756;0.476804;0.0106519;0.00305756;0;0;0;0.00444407;0.00444407;0
430;0.00305728;0.476826;0.0106504;0.00305728;0;0;0;0.00444407;0.00444407;0
431;0.00305701;0.476849;0.010649;0.00305701;0;0;0;0.00444407;0.00444407;0
432;0.00305677;0.476871;0.0106477;0.00305677;0;0;0;0.00444407;0.00444407;0
433;0.00305656;0.476892;0.0106464;0.00305656;0;0;0;0.00444407;0.00444407;0
434;0.00305637;0.476914;0.0106453;0.00305637;0;0;0;0.00444407;0.00444407;0
435;0.0030562;0.476935;0.0106442;0.0030562;0;0;0;0.00444407;0.00444407;0
436;0.00305606;0.476955;0.0106433;0.00305606;0;0;0;0.00444407;0.00444407;0
437;0.00305594;0.476975;0.0106424;0.00305594;0;0;0;0.00444407;0.00444407;0
438;0.00305584;0.476995;0.0106416;0.00305584;0;0;0;0.00444407;0.00444407;0
439;0.00305576;0.477014;0.0106409;0.00305576;0;0;0;0.00444407;0.00444407;0
440;0.0030557;0.477033;0.0106403;0.0030557;0;0;0;0.00444407;0.00444407;0
441;0.00305566;0.477052;0.0106398;0.00305566;0;0;0;0.00444407;0.00444407;0
442;0.00305565;0.47707;0.0106393;0.00305565;0;0;0;0.00444407;0.00444407;0
443;0.00305565;0.477088;0.0106389;0.00305565;0;0;0;0.00444407;0.00444407;0
444;0.00305567;0.477105;0.0106386;0.00305567;0;0;0;0.00444407;0.00444407;0
445;0.00305571;0.477121;0.0106384;0.00305571;0;0;0;0.00444407;0.00444407;0
446;0.00305577;0.477138;0.0106382;0.00305577;0;0;0;0.00444407;0.00444407;0
447;0.00305584;0.477153;0.0106381;0.00305584;0;0;0;0.00444407;0.00444407;0
448;0.00305593;0.477169;0.0106381;0.00305593;0;0;0;0.00444407;0.00444407;0
449;0.00305604;0.477183;0.0106381;0.00305604;0;0;0;0.00444407;0.00444407;0
450;0.00305616;0.477198;0.0106382;0.00305616;0;0;0;0.00444407;0.00444407;0
451;0.00305629;0.477211;0.0106384;0.00305629;0;0;0;0.00444407;0.00444407;0
452;0.00305645;0.477225;0.0106386;0.00305645;0;0;0;0.00444407;0.00444407;0
453;0.00305661;0.477237;0.0106389;0.00305661;0;0;0;0.00444407;0.00444407;0
454;0.00305679;0.47725;0.0106393;0.00305679;0;0;0;0.00444407;0.00444407;0
455;0.00305698;0.477261;0.0106397;0.00305698;0;0;0;0.00444407;0.00444407;0
456;0.00305718;0.477273;0.0106401;0.00305718;0;0;0;0.00444407;0.00444407;0
457;0.00305739;0.477283;0.0106406;0.00305739;0;0;0;0.00444407;0.00444407;0
458;0.00305762;0.477294;0.0106412;0.00305762;0;0;0;0.00444407;0.00444407;0
459;0.00305785;0.477304;0.0106418;0.00305785;0;0;0;0.00444407;0.00444407;0
460;0.0030581;0.477313;0.0106424;0.0030581;0;0;0;0.00444407;0.00444407;0
461;0.00305835;0.477322;0.0106431;0.00305835;0;0;0;0.00444407;0.00444407;0
462;0.00305861;0.47733;0.0106438;0.00305861;0;0;0;0.00444407;0.00444407;0
463;0.00305888;0.477338;0.0106446;0.00305888;0;0;0;0.00444407;0.00444407;0
464;0.00305916;0.477345;0.0106454;0.00305916;0;0;0;0.00444407;0.00444407;0
465;0.00305944;0.477352;0.0106462;0.00305944;0;0;0;0.00444407;0.00444407;0
466;0.00305973;0.477359;0.0106471;0.00305973;0;0;0;0.00444407;0.00444407;0
467;0.00306003;0.477365;0.010648;0.00306003;0;0;0;0.00444407;0.00444407;0
468;0.00306033;0.47737;0.0106489;0.00306033;0;0;0;0.00444407;0.00444407;0
469;0.00306064;0.477375;0.0106498;0.00306064;0;0;0;0.00444407;0.00444407;0
470;0.00306095;0.47738;0.0106508;0.00306095;0;0;0;0.00444407;0.00444407;0
471;0.00306127;0.477384;0.0106518;0.00306127;0;0;0;0.00444407;0.00444407;0
472;0.00306159;0.477388;0.0106529;0.00306159;0;0;0;0.00444407;0.00444407;0
473;0.00306191;0.477391;0.0106539;0.00306191;0;0;0;0.00444407;0.00444407;0
474;0.00306224;0.477394;0.010655;0.00306224;0;0;0;0.00444407;0.00444407;0
475;0.00306257;0.477397;0.010656;0.00306257;0;0;0;0.00444407;0.00444407;0
476;0.0030629;0.477399;0.0106571;0.0030629;0;0;0;0.00444407;0.00444407;0
477;0.00306323;0.477401;0.0106582;0.00306323;0;0;0;0.00444407;0.00444407;0
478;0.00306356;0.477402;0.0106594;0.00306356;0;0;0;0.00444407;0.00444407;0
479;0.00306389;0.477403;0.0106605;0.00306389;0;0;0;0.00444407;0.00444407;0
480;0.00306422;0.477404;0.0106616;0.00306422;0;0;0;0.00444407;0.00444407;0
481;0.00306455;0.477404;0.0106628;0.00306455;0;0;0;0.00444407;0.00444407;0
482;0.00306488;0.477404;0.0106639;0.00306488;0;0;0;0.00444407;0.00444407;0
483;0.00306521;0.477404;0.0106651;0.00306521;0;0;0;0.00444407;0.00444407;0
484;0.00306554;0.477404;0.0106662;0.00306554;0;0;0;0.00444407;0.00444407;0
485;0.00306587;0.477403;0.0106674;0.00306587;0;0;0;0.00444407;0.00444407;0
486;0.00306619;0.477401;0.0106685;0.00306619;0;0;0;0.00444407;0.00444407;0
487;0.00306652;0.4774;0.0106697;0.00306652;0;0;0;0.00444407;0.00444407;0
488;0.00306684;0.477398;0.0106708;0.00306684;0;0;0;0.00444407;0.00444407;0
489;0.00306715;0.477396;0.010672;0.00306715;0;0;0;0.00444407;0.00444407;0
490;0.00306747;0.477393;0.0106731;0.00306747;0;0;0;0.00444407;0.00444407;0
491;0.00306778;0.477391;0.0106743;0.00306778;0;0;0;0.00444407;0.00444407;0
492;0.00306808;0.477388;0.0106754;0.00306808;0;0;0;0.00444407;0.00444407;0
493;0.00306839;0.477385;0.0106765;0.00306839;0;0;0;0.00444407;0.00444407;0
494;0.00306869;0.477382;0.0106776;0.00306869;0;0;0;0.00444407;0.00444407;0
495;0.00306898;0.477378;0.0106787;0.00306898;0;0;0;0.00444407;0.00444407;0
496;0.00306927;0.477374;0.0106798;0.00306927;0;0;0;0.00444407;0.00444407;0
497;0.00306955;0.47737;0.0106809;0.00306955;0;0;0;0.00444407;0.00444407;0
498;0.00306983;0.477366;0.0106819;0.00306983;0;0;0;0.00444407;0.00444407;0
499;0.0030701;0.477362;0.010683;0.0030701;0;0;0;0.00444407;0.00444407;0
500;0.00307037;0.477358;0.010684;0.00307037;0;0;0;0.00444407;0.00444407;0
501;0.00307064;0.477353;0.010685;0.00307064;0;0;0;0.00444407;0.00444407;0
502;0.00307089;0.477348;0.010686;0.00307089;0;0;0;0.00444407;0.00444407;0
503;0.00307114;0.477344;0.010687;0.00307114;0;0;0;0.00444407;0.00444407;0
504;0.00307139;0.477339;0.0106879;0.00307139;0;0;0;0.00444407;0.00444407;0
505;0.00307163;0.477333;0.0106889;0.00307163;0;0;0;0.00444407;0.00444407;0
506;0.00307186;0.477328;0.0106898;0.00307186;0;0;0;0.00444407;0.00444407;0
507;0.00307209;0.477323;0.0106907;0.00307209;0;0;0;0.00444407;0.00444407;0
508;0.00307231;0.477318;0.0106916;0.00307231;0;0;0;0.00444407;0.00444407;0
509;0.00307252;0.477312;0.0106925;0.00307252;0;0;0;0.00444407;0.00444407;0
510;0.00307273;0.477307;0.0106933;0.00307273;0;0;0;0.00444407;0.00444407;0
511;0.00307293;0.477301;0.0106941;0.00307293;0;0;0;0.00444407;0.00444407;0
512;0.00307312;0.477295;0.0106949;0.00307312;0;0;0;0.00444407;0.00444407;0
513;0.00307331;0.47729;0.0106957;0.00307331;0;0;0;0.00444407;0.00444407;0
514;0.00307349;0.477284;0.0106965;0.00307349;0;0;0;0.00444407;0.00444407;0
515;0.00307367;0.477278;0.0106972;0.00307367;0;0;0;0.00444407;0.00444407;0
516;0.00307383;0.477272;0.0106979;0.00307383;0;0;0;0.00444407;0.00444407;0
517;0.00307399;0.477267;0.0106986;0.00307399;0;0;0;0.00444407;0.00444407;0
518;0.00307415;0.477261;0.0106992;0.00307415;0;0;0;0.00444407;0.00444407;0
519;0.00307429;0.477255;0.0106999;0.00307429;0;0;0;0.00444407;0.00444407;0
520;0.00307443;0.477249;0.0107005;0.00307443;0;0;0;0.00444407;0.00444407;0
521;0.00307457;0.477243;0.0107011;0.00307457;0;0;0;0.00444407;0.00444407;0
522;0.00307469;0.477238;0.0107017;0.00307469;0;0;0;0.00444407;0.00444407;0
523;0.00307482;0.477232;0.0107022;0.00307482;0;0;0;0.00444407;0.00444407;0
524;0.00307493;0.477226;0.0107027;0.00307493;0;0;0;0.00444407;0.00444407;0
525;0.00307504;0.47722;0.0107032;0.00307504;0;0;0;0.00444407;0.00444407;0
526;0.00307514;0.477215;0.0107037;0.00307514;0;0;0;0.00444407;0.00444407;0
527;0.00307523;0.477209;0.0107042;0.00307523;0;0;0;0.00444407;0.00444407;0
528;0.00307532;0.477204;0.0107046;0.00307532;0;0;0;0.00444407;0.00444407;0
529;0.0030754;0.477198;0.010705;0.0030754;0;0;0;0.00444407;0.00444407;0
530;0.00307548;0.477193;0.0107054;0.00307548;0;0;0;0.00444407;0.00444407;0
531;0.00307555;0.477187;0.0107057;0.00307555;0;0;0;0.00444407;0.00444407;0
532;0.00307561;0.477182;0.0107061;0.00307561;0;0;0;0.00444407;0.00444407;0
533;0.00307567;0.477177;0.0107064;0.00307567;0;0;0;0.00444407;0.00444407;0
534;0.00307572;0.477172;0.0107067;0.00307572;0;0;0;0.00444407;0.00444407;0
535;0.00307577;0.477167;0.010707;0.00307577;0;0;0;0.00444407;0.00444407;0
536;0.00307581;0.477162;0.0107072;0.00307581;0;0;0;0.00444407;0.00444407;0
537;0.00307584;0.477157;0.0107075;0.00307584;0;0;0;0.00444407;0.00444407;0
538;0.00307587;0.477152;0.0107077;0.00307587;0;0;0;0.00444407;0.00444407;0
539;0.0030759;0.477147;0.0107079;0.0030759;0;0;0;0.00444407;0.00444407;0
540;0.00307592;0.477143;0.010708;0.00307592;0;0;0;0.00444407;0.00444407;0
541;0.00307593;0.477138;0.0107082;0.00307593;0;0;0;0.00444407;0.00444407;0
542;0.00307594;0.477134;0.0107083;0.00307594;0;0;0;0.00444407;0.00444407;0
543;0.00307595;0.477129;0.0107084;0.00307595;0;0;0;0.00444407;0.00444407;0
544;0.00307595;0.477125;0.0107085;0.00307595;0;0;0;0.00444407;0.00444407;0
545;0.00307594;0.477121;0.0107086;0.00307594;0;0;0;0.00444407;0.00444407;0
546;0.00307593;0.477117;0.0107087;0.00307593;0;0;0;0.00444407;0.00444407;0
547;0.00307592;0.477113;0.0107087;0.00307592;0;0;0;0.00444407;0.00444407;0
548;0.00307591;0.47711;0.0107087;0.00307591;0;0;0;0.00444407;0.00444407;0
549;0.00307588;0.477106;0.0107087;0.00307588;0;0;0;0.00444407;0.00444407;0
550;0.00307586;0.477103;0.0107087;0.00307586;0;0;0;0.00444407;0.00444407;0
551;0.00307583;0.477099;0.0107087;0.00307583;0;0;0;0.00444407;0.00444407;0
552;0.0030758;0.477096;0.0107087;0.0030758;0;0;0;0.00444407;0.00444407;0
553;0.00307576;0.477093;0.0107086;0.00307576;0;0;0;0.00444407;0.00444407;0
554;0.00307573;0.47709;0.0107085;0.00307573;0;0;0;0.00444407;0.00444407;0
555;0.00307568;0.477087;0.0107085;0.00307568;0;0;0;0.00444407;0.00444407;0
556;0.00307564;0.477084;0.0107084;0.00307564;0;0;0;0.00444407;0.00444407;0
557;0.00307559;0.477081;0.0107083;0.00307559;0;0;0;0.00444407;0.00444407;0
558;0.00307554;0.477079;0.0107082;0.00307554;0;0;0;0.00444407;0.00444407;0
559;0.00307549;0.477076;0.010708;0.00307549;0;0;0;0.00444407;0.00444407;0
560;0.00307543;0.477074;0.0107079;0.00307543;0;0;0;0.00444407;0.00444407;0
561;0.00307538;0.477072;0.0107077;0.00307538;0;0;0;0.00444407;0.00444407;0
562;0.00307532;0.47707;0.0107076;0.00307532;0;0;0;0.00444407;0.00444407;0
563;0.00307525;0.477068;0.0107074;0.00307525;0;0;0;0.00444407;0.00444407;0
564;0.00307519;0.477066;0.0107072;0.00307519;0;0;0;0.00444407;0.00444407;0
565;0.00307512;0.477064;0.010707;0.00307512;0;0;0;0.00444407;0.00444407;0
566;0.00307506;0.477062;0.0107068;0.00307506;0;0;0;0.00444407;0.00444407;0
567;0.00307499;0.477061;0.0107066;0.00307499;0;0;0;0.00444407;0.00444407;0
568;0.00307492;0.477059;0.0107064;0.00307492;0;0;0;0.00444407;0.00444407;0
569;0.00307485;0.477058;0.0107062;0.00307485;0;0;0;0.00444407;0.00444407;0
570;0.00307477;0.477057;0.010706;0.00307477;0;0;0;0.00444407;0.00444407;0
571;0.0030747;0.477056;0.0107057;0.0030747;0;0;0;0.00444407;0.00444407;0
572;0.00307462;0.477055;0.0107055;0.00307462;0;0;0;0.00444407;0.00444407;0
573;0.00307455;0.477054;0.0107053;0.00307455;0;0;0;0.00444407;0.00444407;0
574;0.00307447;0.477053;0.010705;0.00307447;0;0;0;0.00444407;0.00444407;0
575;0.0030744;0.477052;0.0107048;0.0030744;0;0;0;0.00444407;0.00444407;0
576;0.00307432;0.477052;0.0107045;0.00307432;0;0;0;0.00444407;0.00444407;0
577;0.00307424;0.477051;0.0107043;0.00307424;0;0;0;0.00444407;0.00444407;0
578;0.00307416;0.477051;0.010704;0.00307416;0;0;0;0.00444407;0.00444407;0
