day eternity:600 replacement_initial_a:0.06 replacement_final_a:0 number_of_contact_events_per_day:20 pre_active_state_duration_1:3 pre_active_state_duration_2:3 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.12 transmission_probability_2_a:0 days before configuration switch: 0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
70;0.0525474;0.120336;0.149611;0.0525474;0;0;0;0.15049;0.15049;0
71;0.0526013;0.120515;0.149554;0.0526013;0;0;0;0.15049;0.15049;0
72;0.052655;0.120629;0.149564;0.052655;0;0;0;0.15049;0.15049;0
73;0.0527064;0.120685;0.149627;0.0527064;0;0;0;0.15049;0.15049;0
74;0.0527531;0.12069;0.149732;0.0527531;0;0;0;0.15049;0.15049;0
75;0.0527935;0.120655;0.149863;0.0527935;0;0;0;0.15049;0.15049;0
76;0.0528264;0.12059;0.150008;0.0528264;0;0;0;0.15049;0.15049;0
77;0.0528517;0.120503;0.150158;0.0528517;0;0;0;0.15049;0.15049;0
78;0.0528698;0.120403;0.150304;0.0528698;0;0;0;0.15049;0.15049;0
79;0.0528811;0.120298;0.15044;0.0528811;0;0;0;0.15049;0.15049;0
80;0.0528864;0.120193;0.150561;0.0528864;0;0;0;0.15049;0.15049;0
81;0.0528864;0.120095;0.150663;0.0528864;0;0;0;0.15049;0.15049;0
82;0.0528822;0.120007;0.150745;0.0528822;0;0;0;0.15049;0.15049;0
83;0.0528748;0.119932;0.150806;0.0528748;0;0;0;0.15049;0.15049;0
84;0.0528652;0.119871;0.150847;0.0528652;0;0;0;0.15049;0.15049;0
85;0.0528545;0.119824;0.15087;0.0528545;0;0;0;0.15049;0.15049;0
86;0.0528433;0.119791;0.150878;0.0528433;0;0;0;0.15049;0.15049;0
87;0.0528323;0.119772;0.150873;0.0528323;0;0;0;0.15049;0.15049;0
88;0.052822;0.119763;0.150857;0.052822;0;0;0;0.15049;0.15049;0
89;0.0528128;0.119765;0.150834;0.0528128;0;0;0;0.15049;0.15049;0
90;0.052805;0.119774;0.150806;0.052805;0;0;0;0.15049;0.15049;0
91;0.0527987;0.119789;0.150775;0.0527987;0;0;0;0.15049;0.15049;0
92;0.052794;0.119807;0.150745;0.052794;0;0;0;0.15049;0.15049;0
93;0.0527907;0.119828;0.150715;0.0527907;0;0;0;0.15049;0.15049;0
94;0.0527887;0.11985;0.150688;0.0527887;0;0;0;0.15049;0.15049;0
95;0.052788;0.119871;0.150664;0.052788;0;0;0;0.15049;0.15049;0
96;0.0527883;0.11989;0.150645;0.0527883;0;0;0;0.15049;0.15049;0
97;0.0527894;0.119908;0.150629;0.0527894;0;0;0;0.15049;0.15049;0
98;0.052791;0.119922;0.150618;0.052791;0;0;0;0.15049;0.15049;0
99;0.052793;0.119934;0.15061;0.052793;0;0;0;0.15049;0.15049;0
100;0.0527953;0.119942;0.150607;0.0527953;0;0;0;0.15049;0.15049;0
101;0.0527976;0.119948;0.150606;0.0527976;0;0;0;0.15049;0.15049;0
102;0.0527998;0.119952;0.150608;0.0527998;0;0;0;0.15049;0.15049;0
103;0.0528018;0.119953;0.150611;0.0528018;0;0;0;0.15049;0.15049;0
104;0.0528036;0.119952;0.150616;0.0528036;0;0;0;0.15049;0.15049;0
105;0.0528051;0.11995;0.150622;0.0528051;0;0;0;0.15049;0.15049;0
106;0.0528063;0.119947;0.150629;0.0528063;0;0;0;0.15049;0.15049;0
107;0.0528072;0.119943;0.150635;0.0528072;0;0;0;0.15049;0.15049;0
108;0.0528078;0.119938;0.150641;0.0528078;0;0;0;0.15049;0.15049;0
109;0.0528081;0.119934;0.150646;0.0528081;0;0;0;0.15049;0.15049;0
110;0.0528082;0.11993;0.150651;0.0528082;0;0;0;0.15049;0.15049;0
111;0.0528081;0.119926;0.150655;0.0528081;0;0;0;0.15049;0.15049;0
112;0.0528078;0.119922;0.150657;0.0528078;0;0;0;0.15049;0.15049;0
113;0.0528075;0.11992;0.15066;0.0528075;0;0;0;0.15049;0.15049;0
114;0.052807;0.119917;0.150661;0.052807;0;0;0;0.15049;0.15049;0
115;0.0528066;0.119916;0.150661;0.0528066;0;0;0;0.15049;0.15049;0
116;0.0528061;0.119915;0.150661;0.0528061;0;0;0;0.15049;0.15049;0
117;0.0528057;0.119914;0.150661;0.0528057;0;0;0;0.15049;0.15049;0
118;0.0528053;0.119914;0.15066;0.0528053;0;0;0;0.15049;0.15049;0
119;0.0528049;0.119914;0.150659;0.0528049;0;0;0;0.15049;0.15049;0
120;0.0528046;0.119915;0.150658;0.0528046;0;0;0;0.15049;0.15049;0
121;0.0528044;0.119916;0.150656;0.0528044;0;0;0;0.15049;0.15049;0
122;0.0528042;0.119916;0.150655;0.0528042;0;0;0;0.15049;0.15049;0
123;0.0528041;0.119917;0.150654;0.0528041;0;0;0;0.15049;0.15049;0
124;0.0528041;0.119918;0.150653;0.0528041;0;0;0;0.15049;0.15049;0
125;0.0528041;0.119919;0.150652;0.0528041;0;0;0;0.15049;0.15049;0
126;0.0528041;0.11992;0.150651;0.0528041;0;0;0;0.15049;0.15049;0
127;0.0528042;0.11992;0.150651;0.0528042;0;0;0;0.15049;0.15049;0
128;0.0528042;0.119921;0.15065;0.0528042;0;0;0;0.15049;0.15049;0
129;0.0528043;0.119921;0.15065;0.0528043;0;0;0;0.15049;0.15049;0
130;0.0528044;0.119922;0.15065;0.0528044;0;0;0;0.15049;0.15049;0
131;0.0528045;0.119922;0.15065;0.0528045;0;0;0;0.15049;0.15049;0
132;0.0528046;0.119922;0.15065;0.0528046;0;0;0;0.15049;0.15049;0
133;0.0528047;0.119922;0.15065;0.0528047;0;0;0;0.15049;0.15049;0
134;0.0528048;0.119922;0.150651;0.0528048;0;0;0;0.15049;0.15049;0
135;0.0528048;0.119922;0.150651;0.0528048;0;0;0;0.15049;0.15049;0
136;0.0528049;0.119922;0.150651;0.0528049;0;0;0;0.15049;0.15049;0
137;0.0528049;0.119921;0.150651;0.0528049;0;0;0;0.15049;0.15049;0
138;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
139;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
140;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
141;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
142;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
143;0.0528049;0.119921;0.150652;0.0528049;0;0;0;0.15049;0.15049;0
144;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
145;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
146;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
147;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
148;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
149;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
150;0.0528048;0.11992;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
151;0.0528047;0.11992;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
152;0.0528047;0.11992;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
153;0.0528047;0.11992;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
154;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
155;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
156;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
157;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
158;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
159;0.0528047;0.119921;0.150652;0.0528047;0;0;0;0.15049;0.15049;0
160;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
161;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
162;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
163;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
164;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
165;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
166;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
167;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
168;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
169;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
170;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
171;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
172;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
173;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
174;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
175;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
176;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
177;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
178;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
179;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
180;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
181;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
182;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
183;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
184;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
185;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
186;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
187;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
188;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
189;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
190;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
191;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
192;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
193;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
194;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
195;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
196;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
197;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
198;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
199;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
200;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
201;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
202;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
203;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
204;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
205;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
206;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
207;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
208;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
209;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
210;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
211;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
212;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
213;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
214;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
215;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
216;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
217;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
218;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
219;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
220;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
221;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
222;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
223;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
224;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
225;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
226;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
227;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
228;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
229;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
230;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
231;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
232;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
233;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
234;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
235;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
236;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
237;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
238;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
239;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
240;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
241;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
242;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
243;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
244;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
245;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
246;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
247;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
248;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
249;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
250;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
251;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
252;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
253;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
254;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
255;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
256;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
257;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
258;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
259;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
260;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
261;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
262;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
263;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
264;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
265;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
266;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
267;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
268;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
269;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
270;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
271;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
272;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
273;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
274;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
275;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
276;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
277;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
278;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
279;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
280;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
281;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
282;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
283;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
284;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
285;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
286;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
287;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
288;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
289;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
290;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
291;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
292;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
293;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
294;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
295;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
296;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
297;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
298;0.0528048;0.119921;0.150652;0.0528048;0;0;0;0.15049;0.15049;0
