day eternity:600 replacement_initial_a:0.12 replacement_final_a:0 number_of_contact_events_per_day:20 pre_active_state_duration_1:3 pre_active_state_duration_2:3 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.03 transmission_probability_2_a:0 days before configuration switch: 0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day ; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
289;0.0213069;0.822783;0.0425837;0.0213069;0;0;0;0.0213069;0.0213069;0
290;0.0213101;0.822739;0.0425922;0.0213101;0;0;0;0.0213101;0.0213101;0
291;0.0213131;0.822697;0.0426003;0.0213131;0;0;0;0.0213131;0.0213131;0
292;0.021316;0.822657;0.042608;0.021316;0;0;0;0.021316;0.021316;0
293;0.0213187;0.82262;0.0426153;0.0213187;0;0;0;0.0213187;0.0213187;0
294;0.0213213;0.822584;0.0426222;0.0213213;0;0;0;0.0213213;0.0213213;0
295;0.0213237;0.82255;0.0426287;0.0213237;0;0;0;0.0213237;0.0213237;0
296;0.021326;0.822518;0.0426349;0.021326;0;0;0;0.021326;0.021326;0
297;0.0213282;0.822488;0.0426407;0.0213282;0;0;0;0.0213282;0.0213282;0
298;0.0213303;0.822459;0.0426463;0.0213303;0;0;0;0.0213303;0.0213303;0
299;0.0213322;0.822432;0.0426515;0.0213322;0;0;0;0.0213322;0.0213322;0
300;0.0213341;0.822406;0.0426565;0.0213341;0;0;0;0.0213341;0.0213341;0
301;0.0213358;0.822381;0.0426612;0.0213358;0;0;0;0.0213358;0.0213358;0
302;0.0213375;0.822358;0.0426656;0.0213375;0;0;0;0.0213375;0.0213375;0
303;0.021339;0.822336;0.0426698;0.021339;0;0;0;0.021339;0.021339;0
304;0.0213405;0.822315;0.0426738;0.0213405;0;0;0;0.0213405;0.0213405;0
305;0.0213419;0.822296;0.0426776;0.0213419;0;0;0;0.0213419;0.0213419;0
306;0.0213432;0.822277;0.0426811;0.0213432;0;0;0;0.0213432;0.0213432;0
307;0.0213445;0.822259;0.0426845;0.0213445;0;0;0;0.0213445;0.0213445;0
308;0.0213456;0.822243;0.0426877;0.0213456;0;0;0;0.0213456;0.0213456;0
309;0.0213468;0.822227;0.0426907;0.0213468;0;0;0;0.0213468;0.0213468;0
310;0.0213478;0.822212;0.0426936;0.0213478;0;0;0;0.0213478;0.0213478;0
311;0.0213488;0.822197;0.0426963;0.0213488;0;0;0;0.0213488;0.0213488;0
312;0.0213498;0.822184;0.0426988;0.0213498;0;0;0;0.0213498;0.0213498;0
313;0.0213507;0.822171;0.0427012;0.0213507;0;0;0;0.0213507;0.0213507;0
314;0.0213515;0.822159;0.0427035;0.0213515;0;0;0;0.0213515;0.0213515;0
315;0.0213523;0.822148;0.0427057;0.0213523;0;0;0;0.0213523;0.0213523;0
316;0.0213531;0.822137;0.0427077;0.0213531;0;0;0;0.0213531;0.0213531;0
317;0.0213538;0.822127;0.0427096;0.0213538;0;0;0;0.0213538;0.0213538;0
318;0.0213544;0.822117;0.0427115;0.0213544;0;0;0;0.0213544;0.0213544;0
319;0.0213551;0.822108;0.0427132;0.0213551;0;0;0;0.0213551;0.0213551;0
320;0.0213557;0.822099;0.0427148;0.0213557;0;0;0;0.0213557;0.0213557;0
321;0.0213562;0.822091;0.0427164;0.0213562;0;0;0;0.0213562;0.0213562;0
322;0.0213568;0.822083;0.0427178;0.0213568;0;0;0;0.0213568;0.0213568;0
323;0.0213573;0.822076;0.0427192;0.0213573;0;0;0;0.0213573;0.0213573;0
324;0.0213578;0.822069;0.0427205;0.0213578;0;0;0;0.0213578;0.0213578;0
325;0.0213582;0.822063;0.0427217;0.0213582;0;0;0;0.0213582;0.0213582;0
326;0.0213587;0.822057;0.0427229;0.0213587;0;0;0;0.0213587;0.0213587;0
327;0.0213591;0.822051;0.042724;0.0213591;0;0;0;0.0213591;0.0213591;0
328;0.0213594;0.822045;0.042725;0.0213594;0;0;0;0.0213594;0.0213594;0
329;0.0213598;0.82204;0.042726;0.0213598;0;0;0;0.0213598;0.0213598;0
330;0.0213601;0.822035;0.0427269;0.0213601;0;0;0;0.0213601;0.0213601;0
331;0.0213605;0.82203;0.0427278;0.0213605;0;0;0;0.0213605;0.0213605;0
332;0.0213608;0.822026;0.0427286;0.0213608;0;0;0;0.0213608;0.0213608;0
333;0.0213611;0.822022;0.0427294;0.0213611;0;0;0;0.0213611;0.0213611;0
334;0.0213613;0.822018;0.0427302;0.0213613;0;0;0;0.0213613;0.0213613;0
335;0.0213616;0.822014;0.0427309;0.0213616;0;0;0;0.0213616;0.0213616;0
336;0.0213618;0.822011;0.0427315;0.0213618;0;0;0;0.0213618;0.0213618;0
337;0.0213621;0.822007;0.0427321;0.0213621;0;0;0;0.0213621;0.0213621;0
338;0.0213623;0.822004;0.0427327;0.0213623;0;0;0;0.0213623;0.0213623;0
339;0.0213625;0.822001;0.0427333;0.0213625;0;0;0;0.0213625;0.0213625;0
340;0.0213627;0.821998;0.0427338;0.0213627;0;0;0;0.0213627;0.0213627;0
341;0.0213629;0.821996;0.0427343;0.0213629;0;0;0;0.0213629;0.0213629;0
342;0.021363;0.821993;0.0427348;0.021363;0;0;0;0.021363;0.021363;0
343;0.0213632;0.821991;0.0427352;0.0213632;0;0;0;0.0213632;0.0213632;0
344;0.0213633;0.821989;0.0427356;0.0213633;0;0;0;0.0213633;0.0213633;0
345;0.0213635;0.821986;0.042736;0.0213635;0;0;0;0.0213635;0.0213635;0
346;0.0213636;0.821984;0.0427364;0.0213636;0;0;0;0.0213636;0.0213636;0
347;0.0213638;0.821983;0.0427368;0.0213638;0;0;0;0.0213638;0.0213638;0
348;0.0213639;0.821981;0.0427371;0.0213639;0;0;0;0.0213639;0.0213639;0
349;0.021364;0.821979;0.0427374;0.021364;0;0;0;0.021364;0.021364;0
350;0.0213641;0.821977;0.0427377;0.0213641;0;0;0;0.0213641;0.0213641;0
351;0.0213642;0.821976;0.042738;0.0213642;0;0;0;0.0213642;0.0213642;0
352;0.0213643;0.821975;0.0427382;0.0213643;0;0;0;0.0213643;0.0213643;0
353;0.0213644;0.821973;0.0427385;0.0213644;0;0;0;0.0213644;0.0213644;0
354;0.0213645;0.821972;0.0427387;0.0213645;0;0;0;0.0213645;0.0213645;0
355;0.0213646;0.821971;0.0427389;0.0213646;0;0;0;0.0213646;0.0213646;0
356;0.0213646;0.82197;0.0427392;0.0213646;0;0;0;0.0213646;0.0213646;0
357;0.0213647;0.821969;0.0427394;0.0213647;0;0;0;0.0213647;0.0213647;0
358;0.0213648;0.821968;0.0427395;0.0213648;0;0;0;0.0213648;0.0213648;0
359;0.0213648;0.821967;0.0427397;0.0213648;0;0;0;0.0213648;0.0213648;0
360;0.0213649;0.821966;0.0427399;0.0213649;0;0;0;0.0213649;0.0213649;0
361;0.021365;0.821965;0.04274;0.021365;0;0;0;0.021365;0.021365;0
362;0.021365;0.821964;0.0427402;0.021365;0;0;0;0.021365;0.021365;0
363;0.0213651;0.821963;0.0427403;0.0213651;0;0;0;0.0213651;0.0213651;0
364;0.0213651;0.821963;0.0427405;0.0213651;0;0;0;0.0213651;0.0213651;0
365;0.0213652;0.821962;0.0427406;0.0213652;0;0;0;0.0213652;0.0213652;0
366;0.0213652;0.821961;0.0427407;0.0213652;0;0;0;0.0213652;0.0213652;0
367;0.0213652;0.821961;0.0427408;0.0213652;0;0;0;0.0213652;0.0213652;0
368;0.0213653;0.82196;0.0427409;0.0213653;0;0;0;0.0213653;0.0213653;0
369;0.0213653;0.82196;0.042741;0.0213653;0;0;0;0.0213653;0.0213653;0
370;0.0213654;0.821959;0.0427411;0.0213654;0;0;0;0.0213654;0.0213654;0
371;0.0213654;0.821959;0.0427412;0.0213654;0;0;0;0.0213654;0.0213654;0
372;0.0213654;0.821958;0.0427413;0.0213654;0;0;0;0.0213654;0.0213654;0
373;0.0213654;0.821958;0.0427414;0.0213654;0;0;0;0.0213654;0.0213654;0
374;0.0213655;0.821957;0.0427414;0.0213655;0;0;0;0.0213655;0.0213655;0
375;0.0213655;0.821957;0.0427415;0.0213655;0;0;0;0.0213655;0.0213655;0
376;0.0213655;0.821957;0.0427416;0.0213655;0;0;0;0.0213655;0.0213655;0
377;0.0213655;0.821956;0.0427416;0.0213655;0;0;0;0.0213655;0.0213655;0
378;0.0213656;0.821956;0.0427417;0.0213656;0;0;0;0.0213656;0.0213656;0
379;0.0213656;0.821956;0.0427418;0.0213656;0;0;0;0.0213656;0.0213656;0
380;0.0213656;0.821955;0.0427418;0.0213656;0;0;0;0.0213656;0.0213656;0
381;0.0213656;0.821955;0.0427419;0.0213656;0;0;0;0.0213656;0.0213656;0
382;0.0213656;0.821955;0.0427419;0.0213656;0;0;0;0.0213656;0.0213656;0
383;0.0213657;0.821955;0.0427419;0.0213657;0;0;0;0.0213657;0.0213657;0
384;0.0213657;0.821954;0.042742;0.0213657;0;0;0;0.0213657;0.0213657;0
385;0.0213657;0.821954;0.042742;0.0213657;0;0;0;0.0213657;0.0213657;0
386;0.0213657;0.821954;0.0427421;0.0213657;0;0;0;0.0213657;0.0213657;0
387;0.0213657;0.821954;0.0427421;0.0213657;0;0;0;0.0213657;0.0213657;0
388;0.0213657;0.821954;0.0427421;0.0213657;0;0;0;0.0213657;0.0213657;0
389;0.0213657;0.821953;0.0427422;0.0213657;0;0;0;0.0213657;0.0213657;0
390;0.0213657;0.821953;0.0427422;0.0213657;0;0;0;0.0213657;0.0213657;0
391;0.0213658;0.821953;0.0427422;0.0213658;0;0;0;0.0213658;0.0213658;0
392;0.0213658;0.821953;0.0427422;0.0213658;0;0;0;0.0213658;0.0213658;0
393;0.0213658;0.821953;0.0427423;0.0213658;0;0;0;0.0213658;0.0213658;0
394;0.0213658;0.821953;0.0427423;0.0213658;0;0;0;0.0213658;0.0213658;0
395;0.0213658;0.821953;0.0427423;0.0213658;0;0;0;0.0213658;0.0213658;0
396;0.0213658;0.821952;0.0427423;0.0213658;0;0;0;0.0213658;0.0213658;0
397;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
398;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
399;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
400;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
401;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
402;0.0213658;0.821952;0.0427424;0.0213658;0;0;0;0.0213658;0.0213658;0
403;0.0213658;0.821952;0.0427425;0.0213658;0;0;0;0.0213658;0.0213658;0
404;0.0213658;0.821952;0.0427425;0.0213658;0;0;0;0.0213658;0.0213658;0
405;0.0213659;0.821952;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
406;0.0213659;0.821952;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
407;0.0213659;0.821952;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
408;0.0213659;0.821952;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
409;0.0213659;0.821952;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
410;0.0213659;0.821951;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
411;0.0213659;0.821951;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
412;0.0213659;0.821951;0.0427425;0.0213659;0;0;0;0.0213659;0.0213659;0
413;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
414;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
415;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
416;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
417;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
418;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
419;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
420;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
421;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
422;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
423;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
424;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
425;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
426;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
427;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
428;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
429;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
430;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
431;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
432;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
433;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
434;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
435;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
436;0.0213659;0.821951;0.0427426;0.0213659;0;0;0;0.0213659;0.0213659;0
437;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
438;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
439;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
440;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
441;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
442;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
443;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
444;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
445;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
446;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
447;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
448;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
449;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
450;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
451;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
452;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
453;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
454;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
455;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
456;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
457;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
458;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
459;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
460;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
461;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
462;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
463;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
464;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
465;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
466;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
467;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
468;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
469;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
470;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
471;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
472;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
473;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
474;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
475;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
476;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
477;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
478;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
479;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
480;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
481;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
482;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
483;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
484;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
485;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
486;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
487;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
488;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
489;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
490;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
491;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
492;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
493;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
494;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
495;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
496;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
497;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
498;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
499;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
500;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
501;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
502;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
503;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
504;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
505;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
506;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
507;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
508;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
509;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
510;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
511;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
512;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
513;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
514;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
515;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
516;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
517;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
518;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
519;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
520;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
521;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
522;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
523;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
524;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
525;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
526;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
527;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
528;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
529;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
530;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
531;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
532;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
533;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
534;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
535;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
536;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
537;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
538;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
539;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
540;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
541;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
542;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
543;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
544;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
545;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
546;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
547;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
548;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
549;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
550;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
551;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
552;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
553;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
554;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
555;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
556;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
557;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
558;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
559;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
560;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
561;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
562;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
563;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
564;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
565;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
566;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
567;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
568;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
569;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
570;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
571;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
572;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
573;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
574;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
575;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
576;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
577;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
578;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
579;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
580;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
581;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
582;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
583;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
584;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
585;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
586;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
587;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
588;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
589;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
590;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
591;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
592;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
593;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
594;0.0213659;0.821951;0.0427427;0.0213659;0;0;0;0.0213659;0.0213659;0
